id,left,top,right,bottom,row_index,col_index,최종_레이블_결과(2)_행정동,최종_레이블_결과(2)_클러스터링,최종_레이블_결과(2)_유동인구,최종_레이블_결과(2)_견인횟수,최종_레이블_결과(2)_유동인구_레이블,최종_레이블_결과(2)_견인횟수_레이블,최종_레이블_결과(2)_유동인구+견인횟수
1731,963386.864911353331991,1950784.899299999931827,963502.334965191315860,1950684.899299999931827,20,30,중곡2동,0,0,1,1,2,8
1740,963386.864911353331991,1949884.899299999931827,963502.334965191315860,1949784.899299999931827,29,30,구의2동,0,0,0,1,1,4
1741,963386.864911353331991,1949784.899299999931827,963502.334965191315860,1949684.899299999931827,30,30,구의2동,0,194.535714285714,1,1,1,4
1742,963386.864911353331991,1949684.899299999931827,963502.334965191315860,1949584.899299999931827,31,30,구의2동,0,0,0,1,1,4
1743,963386.864911353331991,1949584.899299999931827,963502.334965191315860,1949484.899299999931827,32,30,구의1동,0,0,0,2,1,7
1736,963386.864911353331991,1950284.899299999931827,963502.334965191315860,1950184.899299999931827,25,30,,,,,,,
1737,963386.864911353331991,1950184.899299999931827,963502.334965191315860,1950084.899299999931827,26,30,구의2동,0,0,0,1,1,4
1738,963386.864911353331991,1950084.899299999931827,963502.334965191315860,1949984.899299999931827,27,30,구의2동,0,0,0,1,1,4
1739,963386.864911353331991,1949984.899299999931827,963502.334965191315860,1949884.899299999931827,28,30,구의2동,0,0,0,1,1,4
1716,963386.864911353331991,1952284.899299999931827,963502.334965191315860,1952184.899299999931827,5,30,중곡3동,0,1.70909090909091,4,0,1,3
1717,963386.864911353331991,1952184.899299999931827,963502.334965191315860,1952084.899299999931827,6,30,중곡3동,0,405.051382368284,1,0,1,3
1718,963386.864911353331991,1952084.899299999931827,963502.334965191315860,1951984.899299999931827,7,30,중곡3동,0,234.416666666667,0,0,1,3
1719,963386.864911353331991,1951984.899299999931827,963502.334965191315860,1951884.899299999931827,8,30,중곡3동,0,0,2,0,1,3
1714,963386.864911353331991,1952484.899299999931827,963502.334965191315860,1952384.899299999931827,3,30,,,,,,,
1715,963386.864911353331991,1952384.899299999931827,963502.334965191315860,1952284.899299999931827,4,30,,,,,,,
1724,963386.864911353331991,1951484.899299999931827,963502.334965191315860,1951384.899299999931827,13,30,중곡2동,1,0,0,1,1,4
1725,963386.864911353331991,1951384.899299999931827,963502.334965191315860,1951284.899299999931827,14,30,중곡2동,1,0,0,1,1,4
1726,963386.864911353331991,1951284.899299999931827,963502.334965191315860,1951184.899299999931827,15,30,중곡2동,1,0,0,1,1,4
1727,963386.864911353331991,1951184.899299999931827,963502.334965191315860,1951084.899299999931827,16,30,중곡2동,0,0,0,1,2,8
1720,963386.864911353331991,1951884.899299999931827,963502.334965191315860,1951784.899299999931827,9,30,중곡3동,0,0,5,0,1,3
1721,963386.864911353331991,1951784.899299999931827,963502.334965191315860,1951684.899299999931827,10,30,중곡3동,0,0,0,0,1,3
1722,963386.864911353331991,1951684.899299999931827,963502.334965191315860,1951584.899299999931827,11,30,중곡3동,0,0,3,0,1,3
1723,963386.864911353331991,1951584.899299999931827,963502.334965191315860,1951484.899299999931827,12,30,중곡2동,1,0,0,1,1,4
1700,963300.262370974873193,1948134.899299999698997,963415.732424812973477,1948034.899299999931827,46,29,자양2동,2,0,6,0,0,1
1701,963300.262370974873193,1948034.899299999931827,963415.732424812973477,1947934.899299999698997,47,29,자양2동,1,0,2,1,1,4
1702,963300.262370974873193,1947934.899299999698997,963415.732424812973477,1947834.899299999931827,48,29,자양2동,1,0,0,1,1,4
1703,963300.262370974873193,1947834.899299999931827,963415.732424812973477,1947734.899299999698997,49,29,자양2동,1,0,0,1,1,4
1696,963300.262370974873193,1948534.899299999698997,963415.732424812973477,1948434.899299999931827,42,29,자양2동,2,0,0,0,0,1
1697,963300.262370974873193,1948434.899299999931827,963415.732424812973477,1948334.899299999698997,43,29,자양2동,2,0,2,0,0,1
1698,963300.262370974873193,1948334.899299999698997,963415.732424812973477,1948234.899299999931827,44,29,자양2동,2,247.296296296296,16,0,0,1
1699,963300.262370974873193,1948234.899299999931827,963415.732424812973477,1948134.899299999698997,45,29,자양2동,2,0,8,0,0,1
1708,963300.262370974873193,1947334.899299999698997,963415.732424812973477,1947234.899299999931827,54,29,,,,,,,
1704,963300.262370974873193,1947734.899299999698997,963415.732424812973477,1947634.899299999931827,50,29,,,,,,,
1705,963300.262370974873193,1947634.899299999931827,963415.732424812973477,1947534.899299999698997,51,29,,,,,,,
1706,963300.262370974873193,1947534.899299999698997,963415.732424812973477,1947434.899299999931827,52,29,,,,,,,
1707,963300.262370974873193,1947434.899299999931827,963415.732424812973477,1947334.899299999698997,53,29,,,,,,,
1684,963300.262370974873193,1949734.899299999698997,963415.732424812973477,1949634.899299999931827,30,29,구의2동,0,235.407407407407,2,1,1,4
1685,963300.262370974873193,1949634.899299999931827,963415.732424812973477,1949534.899299999698997,31,29,구의2동,0,0,1,1,1,4
1686,963300.262370974873193,1949534.899299999698997,963415.732424812973477,1949434.899299999931827,32,29,구의1동,2,0,4,1,1,4
1687,963300.262370974873193,1949434.899299999931827,963415.732424812973477,1949334.899299999698997,33,29,구의1동,2,237.772222222222,1,1,1,4
1680,963300.262370974873193,1950134.899299999698997,963415.732424812973477,1950034.899299999931827,26,29,구의2동,0,0,0,1,1,4
1681,963300.262370974873193,1950034.899299999931827,963415.732424812973477,1949934.899299999698997,27,29,구의2동,0,0,0,1,1,4
1682,963300.262370974873193,1949934.899299999698997,963415.732424812973477,1949834.899299999931827,28,29,구의2동,0,0,0,1,1,4
1683,963300.262370974873193,1949834.899299999931827,963415.732424812973477,1949734.899299999698997,29,29,구의2동,0,0,0,1,1,4
1692,963300.262370974873193,1948934.899299999698997,963415.732424812973477,1948834.899299999931827,38,29,구의1동,1,0,0,0,0,1
1693,963300.262370974873193,1948834.899299999931827,963415.732424812973477,1948734.899299999698997,39,29,구의1동,1,0,8,0,0,1
1694,963300.262370974873193,1948734.899299999698997,963415.732424812973477,1948634.899299999931827,40,29,자양2동,2,1612.40277777778,34,0,0,1
1695,963300.262370974873193,1948634.899299999931827,963415.732424812973477,1948534.899299999698997,41,29,자양2동,2,0,0,0,0,1
1688,963300.262370974873193,1949334.899299999698997,963415.732424812973477,1949234.899299999931827,34,29,구의1동,0,0,1,2,1,7
1689,963300.262370974873193,1949234.899299999931827,963415.732424812973477,1949134.899299999698997,35,29,구의1동,1,0,0,0,0,1
1690,963300.262370974873193,1949134.899299999698997,963415.732424812973477,1949034.899299999931827,36,29,구의1동,1,0,1,0,0,1
1691,963300.262370974873193,1949034.899299999931827,963415.732424812973477,1948934.899299999698997,37,29,구의1동,1,0,0,0,0,1
1668,963300.262370974873193,1951334.899299999698997,963415.732424812973477,1951234.899299999931827,14,29,중곡2동,1,0,0,1,1,4
1669,963300.262370974873193,1951234.899299999931827,963415.732424812973477,1951134.899299999698997,15,29,중곡2동,2,0,0,0,0,1
1670,963300.262370974873193,1951134.899299999698997,963415.732424812973477,1951034.899299999931827,16,29,중곡2동,2,0,0,0,0,1
1671,963300.262370974873193,1951034.899299999931827,963415.732424812973477,1950934.899299999698997,17,29,중곡2동,2,0,0,0,0,1
1664,963300.262370974873193,1951734.899299999698997,963415.732424812973477,1951634.899299999931827,10,29,중곡3동,0,0,0,0,1,3
1665,963300.262370974873193,1951634.899299999931827,963415.732424812973477,1951534.899299999698997,11,29,중곡2동,1,0,0,1,1,4
1666,963300.262370974873193,1951534.899299999698997,963415.732424812973477,1951434.899299999931827,12,29,중곡2동,1,0,0,1,1,4
1667,963300.262370974873193,1951434.899299999931827,963415.732424812973477,1951334.899299999698997,13,29,중곡2동,1,0,0,1,1,4
1676,963300.262370974873193,1950534.899299999698997,963415.732424812973477,1950434.899299999931827,22,29,능동,1,0,0,0,1,3
1677,963300.262370974873193,1950434.899299999931827,963415.732424812973477,1950334.899299999698997,23,29,능동,1,0,0,0,1,3
1678,963300.262370974873193,1950334.899299999698997,963415.732424812973477,1950234.899299999931827,24,29,,,,,,,
1679,963300.262370974873193,1950234.899299999931827,963415.732424812973477,1950134.899299999698997,25,29,,,,,,,
1672,963300.262370974873193,1950934.899299999698997,963415.732424812973477,1950834.899299999931827,18,29,중곡2동,2,0,0,0,0,1
1673,963300.262370974873193,1950834.899299999931827,963415.732424812973477,1950734.899299999698997,19,29,중곡2동,0,0,0,1,2,8
1674,963300.262370974873193,1950734.899299999698997,963415.732424812973477,1950634.899299999931827,20,29,능동,1,205.456349206349,0,0,1,3
1675,963300.262370974873193,1950634.899299999931827,963415.732424812973477,1950534.899299999698997,21,29,능동,1,0,0,0,1,3
1396,962867.249669082695618,1950084.899299999931827,962982.719722920795903,1949984.899299999931827,27,24,능동,0,0,0,0,0,1
1397,962867.249669082695618,1949984.899299999931827,962982.719722920795903,1949884.899299999931827,28,24,능동,0,0,0,0,0,1
1398,962867.249669082695618,1949884.899299999931827,962982.719722920795903,1949784.899299999931827,29,24,능동,3,0,0,1,0,2
1399,962867.249669082695618,1949784.899299999931827,962982.719722920795903,1949684.899299999931827,30,24,능동,3,0,0,1,0,2
1392,962867.249669082695618,1950484.899299999931827,962982.719722920795903,1950384.899299999931827,23,24,능동,3,0,0,1,0,2
1393,962867.249669082695618,1950384.899299999931827,962982.719722920795903,1950284.899299999931827,24,24,능동,3,0,0,1,0,2
1394,962867.249669082695618,1950284.899299999931827,962982.719722920795903,1950184.899299999931827,25,24,능동,0,0,0,0,0,1
1395,962867.249669082695618,1950184.899299999931827,962982.719722920795903,1950084.899299999931827,26,24,능동,0,0,0,0,0,1
1404,962867.249669082695618,1949284.899299999931827,962982.719722920795903,1949184.899299999931827,35,24,화양동,0,0,0,2,1,7
1405,962867.249669082695618,1949184.899299999931827,962982.719722920795903,1949084.899299999931827,36,24,화양동,0,0,0,2,1,7
1406,962867.249669082695618,1949084.899299999931827,962982.719722920795903,1948984.899299999931827,37,24,화양동,0,0,0,2,1,7
1407,962867.249669082695618,1948984.899299999931827,962982.719722920795903,1948884.899299999931827,38,24,자양1동,3,0,0,1,0,2
1400,962867.249669082695618,1949684.899299999931827,962982.719722920795903,1949584.899299999931827,31,24,구의1동,2,0,3,1,1,4
1401,962867.249669082695618,1949584.899299999931827,962982.719722920795903,1949484.899299999931827,32,24,구의1동,2,0,0,1,1,4
1402,962867.249669082695618,1949484.899299999931827,962982.719722920795903,1949384.899299999931827,33,24,구의1동,2,0,0,1,1,4
1403,962867.249669082695618,1949384.899299999931827,962982.719722920795903,1949284.899299999931827,34,24,화양동,0,0,0,2,1,7
1380,962867.249669082695618,1951684.899299999931827,962982.719722920795903,1951584.899299999931827,11,24,중곡1동,2,0,0,2,1,7
1381,962867.249669082695618,1951584.899299999931827,962982.719722920795903,1951484.899299999931827,12,24,중곡1동,2,0,4,2,1,7
1382,962867.249669082695618,1951484.899299999931827,962982.719722920795903,1951384.899299999931827,13,24,중곡1동,2,0,0,2,1,7
1383,962867.249669082695618,1951384.899299999931827,962982.719722920795903,1951284.899299999931827,14,24,중곡1동,0,0,0,0,0,1
1376,962867.249669082695618,1952084.899299999931827,962982.719722920795903,1951984.899299999931827,7,24,,,,,,,
1377,962867.249669082695618,1951984.899299999931827,962982.719722920795903,1951884.899299999931827,8,24,,,,,,,
1378,962867.249669082695618,1951884.899299999931827,962982.719722920795903,1951784.899299999931827,9,24,중곡1동,2,0,0,2,1,7
1379,962867.249669082695618,1951784.899299999931827,962982.719722920795903,1951684.899299999931827,10,24,중곡1동,2,0,1,2,1,7
1388,962867.249669082695618,1950884.899299999931827,962982.719722920795903,1950784.899299999931827,19,24,능동,3,0,33,1,0,2
1389,962867.249669082695618,1950784.899299999931827,962982.719722920795903,1950684.899299999931827,20,24,능동,3,0,0,1,0,2
1390,962867.249669082695618,1950684.899299999931827,962982.719722920795903,1950584.899299999931827,21,24,능동,3,0,0,1,0,2
1391,962867.249669082695618,1950584.899299999931827,962982.719722920795903,1950484.899299999931827,22,24,능동,3,0,1,1,0,2
1384,962867.249669082695618,1951284.899299999931827,962982.719722920795903,1951184.899299999931827,15,24,중곡1동,0,0,0,0,0,1
1385,962867.249669082695618,1951184.899299999931827,962982.719722920795903,1951084.899299999931827,16,24,중곡2동,2,0,5,0,0,1
1386,962867.249669082695618,1951084.899299999931827,962982.719722920795903,1950984.899299999931827,17,24,중곡2동,2,407.583333333333,11,0,0,1
1387,962867.249669082695618,1950984.899299999931827,962982.719722920795903,1950884.899299999931827,18,24,능동,3,0,44,1,0,2
1364,962780.647128704236820,1947534.899299999698997,962896.117182542220689,1947434.899299999931827,52,23,,,,,,,
1365,962780.647128704236820,1947434.899299999931827,962896.117182542220689,1947334.899299999698997,53,23,,,,,,,
1366,962780.647128704236820,1947334.899299999698997,962896.117182542220689,1947234.899299999931827,54,23,,,,,,,
1367,962780.647128704236820,1947234.899299999931827,962896.117182542220689,1947134.899299999698997,55,23,,,,,,,
1360,962780.647128704236820,1947934.899299999698997,962896.117182542220689,1947834.899299999931827,48,23,자양2동,1,0,1,1,1,4
1361,962780.647128704236820,1947834.899299999931827,962896.117182542220689,1947734.899299999698997,49,23,자양2동,1,0,0,1,1,4
1362,962780.647128704236820,1947734.899299999698997,962896.117182542220689,1947634.899299999931827,50,23,자양2동,1,0,0,1,1,4
1363,962780.647128704236820,1947634.899299999931827,962896.117182542220689,1947534.899299999698997,51,23,,,,,,,
1372,962867.249669082695618,1952484.899299999931827,962982.719722920795903,1952384.899299999931827,3,24,,,,,,,
1373,962867.249669082695618,1952384.899299999931827,962982.719722920795903,1952284.899299999931827,4,24,,,,,,,
1374,962867.249669082695618,1952284.899299999931827,962982.719722920795903,1952184.899299999931827,5,24,,,,,,,
1375,962867.249669082695618,1952184.899299999931827,962982.719722920795903,1952084.899299999931827,6,24,,,,,,,
1371,962867.249669082695618,1952584.899299999931827,962982.719722920795903,1952484.899299999931827,2,24,,,,,,,
1348,962780.647128704236820,1949134.899299999698997,962896.117182542220689,1949034.899299999931827,36,23,화양동,0,0,0,2,1,7
1349,962780.647128704236820,1949034.899299999931827,962896.117182542220689,1948934.899299999698997,37,23,화양동,0,0,0,2,1,7
1350,962780.647128704236820,1948934.899299999698997,962896.117182542220689,1948834.899299999931827,38,23,자양1동,1,0,0,1,0,2
1351,962780.647128704236820,1948834.899299999931827,962896.117182542220689,1948734.899299999698997,39,23,자양1동,1,112.388888888889,4,1,0,2
1344,962780.647128704236820,1949534.899299999698997,962896.117182542220689,1949434.899299999931827,32,23,구의1동,2,0,0,1,1,4
1345,962780.647128704236820,1949434.899299999931827,962896.117182542220689,1949334.899299999698997,33,23,구의1동,2,0,0,1,1,4
1346,962780.647128704236820,1949334.899299999698997,962896.117182542220689,1949234.899299999931827,34,23,화양동,0,0,0,2,1,7
1347,962780.647128704236820,1949234.899299999931827,962896.117182542220689,1949134.899299999698997,35,23,화양동,0,0,0,2,1,7
1356,962780.647128704236820,1948334.899299999698997,962896.117182542220689,1948234.899299999931827,44,23,자양1동,2,0,2,1,2,8
1357,962780.647128704236820,1948234.899299999931827,962896.117182542220689,1948134.899299999698997,45,23,자양2동,1,937.083333333333,4,1,1,4
1358,962780.647128704236820,1948134.899299999698997,962896.117182542220689,1948034.899299999931827,46,23,자양2동,1,0,1,1,1,4
1359,962780.647128704236820,1948034.899299999931827,962896.117182542220689,1947934.899299999698997,47,23,자양2동,1,0,0,1,1,4
1352,962780.647128704236820,1948734.899299999698997,962896.117182542220689,1948634.899299999931827,40,23,자양1동,0,0,0,2,1,7
1353,962780.647128704236820,1948634.899299999931827,962896.117182542220689,1948534.899299999698997,41,23,자양1동,0,0,0,2,1,7
1354,962780.647128704236820,1948534.899299999698997,962896.117182542220689,1948434.899299999931827,42,23,자양1동,0,0,0,2,1,7
1355,962780.647128704236820,1948434.899299999931827,962896.117182542220689,1948334.899299999698997,43,23,자양1동,2,0,0,1,2,8
1332,962780.647128704236820,1950734.899299999698997,962896.117182542220689,1950634.899299999931827,20,23,능동,3,0,2,1,0,2
1333,962780.647128704236820,1950634.899299999931827,962896.117182542220689,1950534.899299999698997,21,23,능동,3,0,0,1,0,2
1334,962780.647128704236820,1950534.899299999698997,962896.117182542220689,1950434.899299999931827,22,23,능동,3,0,0,1,0,2
1335,962780.647128704236820,1950434.899299999931827,962896.117182542220689,1950334.899299999698997,23,23,능동,3,0,0,1,0,2
1328,962780.647128704236820,1951134.899299999698997,962896.117182542220689,1951034.899299999931827,16,23,,,,,,,
1329,962780.647128704236820,1951034.899299999931827,962896.117182542220689,1950934.899299999698997,17,23,능동,3,53941,38,1,0,2
1330,962780.647128704236820,1950934.899299999698997,962896.117182542220689,1950834.899299999931827,18,23,능동,3,291.461111111111,220,1,0,2
1331,962780.647128704236820,1950834.899299999931827,962896.117182542220689,1950734.899299999698997,19,23,능동,3,0,72,1,0,2
1340,962780.647128704236820,1949934.899299999698997,962896.117182542220689,1949834.899299999931827,28,23,능동,0,0,0,0,0,1
1341,962780.647128704236820,1949834.899299999931827,962896.117182542220689,1949734.899299999698997,29,23,능동,0,0,0,0,0,1
1342,962780.647128704236820,1949734.899299999698997,962896.117182542220689,1949634.899299999931827,30,23,능동,0,0,1,0,0,1
1343,962780.647128704236820,1949634.899299999931827,962896.117182542220689,1949534.899299999698997,31,23,화양동,0,128.5,8,2,1,7
1336,962780.647128704236820,1950334.899299999698997,962896.117182542220689,1950234.899299999931827,24,23,능동,0,0,0,0,0,1
1337,962780.647128704236820,1950234.899299999931827,962896.117182542220689,1950134.899299999698997,25,23,능동,0,0,0,0,0,1
1338,962780.647128704236820,1950134.899299999698997,962896.117182542220689,1950034.899299999931827,26,23,능동,0,0,0,0,0,1
1339,962780.647128704236820,1950034.899299999931827,962896.117182542220689,1949934.899299999698997,27,23,능동,0,0,0,0,0,1
1316,962780.647128704236820,1952334.899299999698997,962896.117182542220689,1952234.899299999931827,4,23,,,,,,,
1317,962780.647128704236820,1952234.899299999931827,962896.117182542220689,1952134.899299999698997,5,23,,,,,,,
1318,962780.647128704236820,1952134.899299999698997,962896.117182542220689,1952034.899299999931827,6,23,,,,,,,
1319,962780.647128704236820,1952034.899299999931827,962896.117182542220689,1951934.899299999698997,7,23,,,,,,,
1313,962780.647128704236820,1952634.899299999931827,962896.117182542220689,1952534.899299999698997,1,23,,,,,,,
1314,962780.647128704236820,1952534.899299999698997,962896.117182542220689,1952434.899299999931827,2,23,,,,,,,
1315,962780.647128704236820,1952434.899299999931827,962896.117182542220689,1952334.899299999698997,3,23,,,,,,,
1324,962780.647128704236820,1951534.899299999698997,962896.117182542220689,1951434.899299999931827,12,23,중곡1동,2,0,1,2,1,7
1325,962780.647128704236820,1951434.899299999931827,962896.117182542220689,1951334.899299999698997,13,23,중곡1동,0,0,0,0,0,1
1326,962780.647128704236820,1951334.899299999698997,962896.117182542220689,1951234.899299999931827,14,23,중곡1동,0,0,0,0,0,1
1327,962780.647128704236820,1951234.899299999931827,962896.117182542220689,1951134.899299999698997,15,23,,,,,,,
1320,962780.647128704236820,1951934.899299999698997,962896.117182542220689,1951834.899299999931827,8,23,중곡1동,2,0,2,2,1,7
1321,962780.647128704236820,1951834.899299999931827,962896.117182542220689,1951734.899299999698997,9,23,중곡1동,2,0,0,2,1,7
1322,962780.647128704236820,1951734.899299999698997,962896.117182542220689,1951634.899299999931827,10,23,중곡1동,2,0,0,2,1,7
1323,962780.647128704236820,1951634.899299999931827,962896.117182542220689,1951534.899299999698997,11,23,중곡1동,2,312.851851851852,1,2,1,7
1300,962694.044588325778022,1948284.899299999931827,962809.514642163761891,1948184.899299999931827,45,22,자양2동,1,0,1,1,1,4
1301,962694.044588325778022,1948184.899299999931827,962809.514642163761891,1948084.899299999931827,46,22,자양2동,1,0,4,1,1,4
1302,962694.044588325778022,1948084.899299999931827,962809.514642163761891,1947984.899299999931827,47,22,자양2동,1,0,0,1,1,4
1303,962694.044588325778022,1947984.899299999931827,962809.514642163761891,1947884.899299999931827,48,22,자양2동,1,0,4,1,1,4
1296,962694.044588325778022,1948684.899299999931827,962809.514642163761891,1948584.899299999931827,41,22,자양1동,0,0,0,2,1,7
1297,962694.044588325778022,1948584.899299999931827,962809.514642163761891,1948484.899299999931827,42,22,자양1동,3,0,0,1,0,2
1298,962694.044588325778022,1948484.899299999931827,962809.514642163761891,1948384.899299999931827,43,22,자양1동,3,0,0,1,0,2
1299,962694.044588325778022,1948384.899299999931827,962809.514642163761891,1948284.899299999931827,44,22,자양1동,2,0,0,1,2,8
1308,962694.044588325778022,1947484.899299999931827,962809.514642163761891,1947384.899299999931827,53,22,,,,,,,
1309,962694.044588325778022,1947384.899299999931827,962809.514642163761891,1947284.899299999931827,54,22,,,,,,,
1310,962694.044588325778022,1947284.899299999931827,962809.514642163761891,1947184.899299999931827,55,22,,,,,,,
1311,962694.044588325778022,1947184.899299999931827,962809.514642163761891,1947084.899299999931827,56,22,,,,,,,
1304,962694.044588325778022,1947884.899299999931827,962809.514642163761891,1947784.899299999931827,49,22,자양2동,1,0,8,1,1,4
1305,962694.044588325778022,1947784.899299999931827,962809.514642163761891,1947684.899299999931827,50,22,,,,,,,
1306,962694.044588325778022,1947684.899299999931827,962809.514642163761891,1947584.899299999931827,51,22,,,,,,,
1307,962694.044588325778022,1947584.899299999931827,962809.514642163761891,1947484.899299999931827,52,22,,,,,,,
1284,962694.044588325778022,1949884.899299999931827,962809.514642163761891,1949784.899299999931827,29,22,능동,0,0,0,0,0,1
1285,962694.044588325778022,1949784.899299999931827,962809.514642163761891,1949684.899299999931827,30,22,능동,0,0,0,0,0,1
1286,962694.044588325778022,1949684.899299999931827,962809.514642163761891,1949584.899299999931827,31,22,능동,0,0,0,0,0,1
1287,962694.044588325778022,1949584.899299999931827,962809.514642163761891,1949484.899299999931827,32,22,화양동,0,0,0,2,1,7
1280,962694.044588325778022,1950284.899299999931827,962809.514642163761891,1950184.899299999931827,25,22,능동,0,0,0,0,0,1
1281,962694.044588325778022,1950184.899299999931827,962809.514642163761891,1950084.899299999931827,26,22,능동,0,0,0,0,0,1
1282,962694.044588325778022,1950084.899299999931827,962809.514642163761891,1949984.899299999931827,27,22,능동,0,0,0,0,0,1
1283,962694.044588325778022,1949984.899299999931827,962809.514642163761891,1949884.899299999931827,28,22,능동,0,0,0,0,0,1
1292,962694.044588325778022,1949084.899299999931827,962809.514642163761891,1948984.899299999931827,37,22,화양동,0,0,0,2,1,7
1293,962694.044588325778022,1948984.899299999931827,962809.514642163761891,1948884.899299999931827,38,22,자양1동,1,0,0,1,0,2
1294,962694.044588325778022,1948884.899299999931827,962809.514642163761891,1948784.899299999931827,39,22,자양1동,1,118.795454545455,2,1,0,2
1295,962694.044588325778022,1948784.899299999931827,962809.514642163761891,1948684.899299999931827,40,22,자양1동,0,0,1,2,1,7
1288,962694.044588325778022,1949484.899299999931827,962809.514642163761891,1949384.899299999931827,33,22,화양동,0,0,0,2,1,7
1289,962694.044588325778022,1949384.899299999931827,962809.514642163761891,1949284.899299999931827,34,22,화양동,0,0,0,2,1,7
1290,962694.044588325778022,1949284.899299999931827,962809.514642163761891,1949184.899299999931827,35,22,화양동,0,0,0,2,1,7
1291,962694.044588325778022,1949184.899299999931827,962809.514642163761891,1949084.899299999931827,36,22,화양동,0,0,0,2,1,7
1524,963040.454749839613214,1948684.899299999931827,963155.924803677597083,1948584.899299999931827,41,26,자양1동,3,0,2,1,0,2
1525,963040.454749839613214,1948584.899299999931827,963155.924803677597083,1948484.899299999931827,42,26,자양1동,0,0,0,2,1,7
1526,963040.454749839613214,1948484.899299999931827,963155.924803677597083,1948384.899299999931827,43,26,자양1동,0,0,1,2,1,7
1527,963040.454749839613214,1948384.899299999931827,963155.924803677597083,1948284.899299999931827,44,26,자양1동,1,0,0,1,0,2
1520,963040.454749839613214,1949084.899299999931827,963155.924803677597083,1948984.899299999931827,37,26,자양1동,3,0,0,1,0,2
1521,963040.454749839613214,1948984.899299999931827,963155.924803677597083,1948884.899299999931827,38,26,자양1동,3,0,0,1,0,2
1522,963040.454749839613214,1948884.899299999931827,963155.924803677597083,1948784.899299999931827,39,26,자양1동,3,0,9,1,0,2
1523,963040.454749839613214,1948784.899299999931827,963155.924803677597083,1948684.899299999931827,40,26,자양1동,3,320.644444444444,4,1,0,2
1532,963040.454749839613214,1947884.899299999931827,963155.924803677597083,1947784.899299999931827,49,26,자양2동,1,0,0,1,1,4
1533,963040.454749839613214,1947784.899299999931827,963155.924803677597083,1947684.899299999931827,50,26,자양2동,1,0,0,1,1,4
1534,963040.454749839613214,1947684.899299999931827,963155.924803677597083,1947584.899299999931827,51,26,,,,,,,
1535,963040.454749839613214,1947584.899299999931827,963155.924803677597083,1947484.899299999931827,52,26,,,,,,,
1528,963040.454749839613214,1948284.899299999931827,963155.924803677597083,1948184.899299999931827,45,26,자양1동,1,0,0,1,0,2
1529,963040.454749839613214,1948184.899299999931827,963155.924803677597083,1948084.899299999931827,46,26,자양2동,1,466.333333333333,0,1,1,4
1530,963040.454749839613214,1948084.899299999931827,963155.924803677597083,1947984.899299999931827,47,26,자양2동,1,447.111111111111,4,1,1,4
1531,963040.454749839613214,1947984.899299999931827,963155.924803677597083,1947884.899299999931827,48,26,자양2동,1,0,0,1,1,4
1508,963040.454749839613214,1950284.899299999931827,963155.924803677597083,1950184.899299999931827,25,26,능동,3,0,0,1,0,2
1509,963040.454749839613214,1950184.899299999931827,963155.924803677597083,1950084.899299999931827,26,26,능동,3,0,0,1,0,2
1510,963040.454749839613214,1950084.899299999931827,963155.924803677597083,1949984.899299999931827,27,26,능동,3,0,0,1,0,2
1511,963040.454749839613214,1949984.899299999931827,963155.924803677597083,1949884.899299999931827,28,26,능동,3,0,0,1,0,2
1504,963040.454749839613214,1950684.899299999931827,963155.924803677597083,1950584.899299999931827,21,26,능동,3,0,0,1,0,2
1505,963040.454749839613214,1950584.899299999931827,963155.924803677597083,1950484.899299999931827,22,26,능동,3,0,0,1,0,2
1506,963040.454749839613214,1950484.899299999931827,963155.924803677597083,1950384.899299999931827,23,26,능동,3,0,0,1,0,2
1507,963040.454749839613214,1950384.899299999931827,963155.924803677597083,1950284.899299999931827,24,26,능동,3,0,0,1,0,2
1516,963040.454749839613214,1949484.899299999931827,963155.924803677597083,1949384.899299999931827,33,26,구의1동,2,0,0,1,1,4
1517,963040.454749839613214,1949384.899299999931827,963155.924803677597083,1949284.899299999931827,34,26,구의1동,2,0,0,1,1,4
1518,963040.454749839613214,1949284.899299999931827,963155.924803677597083,1949184.899299999931827,35,26,구의1동,2,0,0,1,1,4
1519,963040.454749839613214,1949184.899299999931827,963155.924803677597083,1949084.899299999931827,36,26,자양1동,3,0,0,1,0,2
1512,963040.454749839613214,1949884.899299999931827,963155.924803677597083,1949784.899299999931827,29,26,능동,3,0,0,1,0,2
1513,963040.454749839613214,1949784.899299999931827,963155.924803677597083,1949684.899299999931827,30,26,능동,3,0,0,1,0,2
1514,963040.454749839613214,1949684.899299999931827,963155.924803677597083,1949584.899299999931827,31,26,구의1동,2,0,0,1,1,4
1515,963040.454749839613214,1949584.899299999931827,963155.924803677597083,1949484.899299999931827,32,26,구의1동,2,0,0,1,1,4
1492,963040.454749839613214,1951884.899299999931827,963155.924803677597083,1951784.899299999931827,9,26,중곡3동,0,0,0,0,1,3
1493,963040.454749839613214,1951784.899299999931827,963155.924803677597083,1951684.899299999931827,10,26,중곡3동,0,0,0,0,1,3
1494,963040.454749839613214,1951684.899299999931827,963155.924803677597083,1951584.899299999931827,11,26,중곡1동,2,0,0,2,1,7
1495,963040.454749839613214,1951584.899299999931827,963155.924803677597083,1951484.899299999931827,12,26,중곡2동,1,262.617411225659,5,1,1,4
1488,963040.454749839613214,1952284.899299999931827,963155.924803677597083,1952184.899299999931827,5,26,,,,,,,
